Token	POS-Tag	OOV	Id	Index	Documento
de	ADP	0	22	35	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
60	NUM	0	22	36	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
metros	NOUN	0	22	37	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
no	ADP	0	22	38	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
litoral	NOUN	0	22	39	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
cearense	ADJ	1	22	40	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
.	PUNCT	0	22	41	Biólogos marinhos da Universidade Federal do Ceará descobriram uma nova espécie de coral na costa brasileira , resistente ao branqueamento causado pelo aumento da temperatura dos oceanos . A espécie foi encontrada a uma profundidade de 60 metros no litoral cearense .
O	DET	0	23	0	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
laboratório	NOUN	0	23	1	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
de	ADP	0	23	2	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
neurociências	NOUN	1	23	3	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
da	ADP	0	23	4	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
Universidade	PROPN	0	23	5	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
Federal	PROPN	0	23	6	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
do	ADP	0	23	7	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
Rio	PROPN	0	23	8	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
Grande	PROPN	0	23	9	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
do	ADP	0	23	10	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
Sul	PROPN	0	23	11	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
mapeou	VERB	1	23	12	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
novos	ADJ	0	23	13	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
circuitos	NOUN	0	23	14	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
neurais	ADJ	1	23	15	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
relacionados	VERB	0	23	16	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
à	ADP	0	23	17	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
memória	NOUN	0	23	18	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
de	ADP	0	23	19	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
longo	ADJ	0	23	20	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
prazo	NOUN	0	23	21	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
utilizando	VERB	0	23	22	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
técnicas	NOUN	0	23	23	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
de	ADP	0	23	24	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
optogenética	NOUN	1	23	25	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
.	PUNCT	0	23	26	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
A	DET	0	23	27	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
descoberta	NOUN	0	23	28	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
pode	VERB	0	23	29	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
contribuir	VERB	0	23	30	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
para	ADP	0	23	31	O laboratório de neurociências da Universidade Federal do Rio Grande do Sul mapeou novos circuitos neurais relacionados à memória de longo prazo utilizando técnicas de optogenética . A descoberta pode contribuir para o desenvolvimento de tratamentos para o Alzheimer .
